JobText,Times,Sim,difference
* receives training in preparing environmental analysis reports and/or environmental impact statements. as assigned, plans, establishes and completes the unit rangeland vegetation management program progress schedule.
* receives training in gathering, evaluating and processing data.

travel required

25% or less - overnight travel will be required for training and work assignments.

supervisory status

no

promotion potential

9

*

job family (series)

0454 rangeland management

* requirements
help

requirements

conditions of employment

* must be at least 16 years of age and meet education requirements.
* must be suitable for federal employment as determined by a background investigation.
* a signed participant agreement is required for employment under pathways.
* successful completion of a one-year trial period.
* baragining unit status is dependent upon unit location.
* the incumbents of internship positions may be reassigned/relocated to any geographical location where the employee's services are needed as determined by management. mobility agreement may be required.
* per public law 104-134 all federal employees are required to have federal payments made by direct deposit to a financial institution of your choosing.
* successfully pass the e-verify employment verification check. to learn more about e-verify, including your rights and responsibilities, visit www.dhs.gov/e-verify/.
* must be a u.s. citizen or national.

qualifications

this position is being concurrently announced under merit promotion procedures as announcement number 18-nch-0454-05-07-fs-ld. current federal employees may apply to both announcements. this position may be filled at the gs-05 or gs-07 grade level with promotion potential to the gs-09 .

these position are located in the following locations. for additional information about the duties of this position, please contact manager listed by each location.
duncan, az; edwin holloway jr at 928-687-8601 or email eholloway@fs.fed.us
sedona, az; kathleen sevy at 928-203-7537 or email kathleensevy@fs.fed.us
flagstaff, az; gary hase jr at 928-527-8262 or email ghase@fs.fed.us
dickinson, nd; nickole dahl at 701-227-7830 or email ndahl@fs.fed.us
watford city, nd; kyle dalzell at 701-842-8504 or email kpdalzell@fs.fed.us
austin, nv and tonopah, nv; lance brown at 775-964-2671 or email lanbrown@fs.fed.us
elko, nv and wells, nv; elizabeth dixon at 775-778-6166 or email elizabethdixon@fs.fed.us
hines, or; christy cheyne at 541-573-4344 or email cacheyne@fs.fed.us
prairie city, or; jason spence at 541-820-3849 or email jspence@fs.fed.us

you are required to meet the eligibility requirements of the recent graduate program, as described below, in order to be considered for this position. you must meet all the eligibility and qualification requirements by the closing date of the announcement. the minimum qualification requirements for each grade level of this vacancy announcement are described below:

recent graduates program eligibility

to be eligible, you must meet one of the following requirements:completed all requirements for an associates, bachelors, masters, professional, doctorate, vocational, or technical degree or certificate from a qualifying educational institution within the previous two years; or

if you are a current student who is in the process of completing your degree, academic documentation must accompany your application package to validate your upcoming graduation date (you must complete all degree requirements within four months of the application closing date to be considered a recent graduate); or

individuals who, due to military service obligation, were precluded from applying to the recent graduate program during any portion of the two-year eligibility period described above shall have a full two-year period of eligibility upon release or discharge from active duty. this eligibility period cannot extend more than six years from the date on which the requirement for the academic degree or certificate was received. you can qualify by meeting the education requirements specified below and/or the specialized experience requirements.

you must possess the basic requirements identified below to be considered qualified for this position, which includes all positive education requirements if applicable. transcripts must be provided for qualifications based on education. when using previous work experience to qualify for the position, your resume must clearly detail the appropriate experience requirements.

basic qualifications

degree: successful completion of a full 4-year course of study in an accredited college or university leading to a bachelor's or higher degree that included a major field of study in range management; or a related discipline that included at least 42 semester hours in a combination of the plant, animal, and soil sciences, and natural resources management, as follows:
range management -- at least 18 semester hours of course work in range management, including courses in such areas as basic principles of range management, range plants, range ecology, range inventories and studies, range improvements, and ranch or rangeland planning.
directly related plant, animal, and soil sciences -- at least 15 semester hours of directly related courses in the plant, animal, and soil sciences, including at least one course in each of these three scientific areas, i.e., plant, animal, and soil sciences. courses in such areas as plant taxonomy, plant physiology, plant ecology, animal nutrition, livestock production, and soil morphology or soil classification are acceptable.
related resource management studies -- at least 9 semester hours of course work in related resource management subjects, including courses in such areas as wildlife management, watershed management, natural resource or agricultural economics, forestry, agronomy, forages, and outdoor recreation management.
or
combination of education and experience -- at least 42 semester hours of course work in the combination of plant, animal, and soil sciences and natural resources management shown above, plus appropriate experience or additional education.

specialized experience

experience refers to paid and unpaid experience, including volunteer work done through national service programs (e.g., peace corps, americorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community, student, social). volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. you will receive credit for all qualifying experience, including volunteer experience.

gs-07. one year of specialized experience equivalent to the gs-05. examples include: collecting basic data from on the-ground observations to determine rangeland activity suitability, ecological heath, ecological status, trend and grazing capacity of the rangeland resource; gathering basic information for rangeland vegetation programs and monitoring strategies and activity permits for compliance and on-the-ground **results**; and/or assisting with rangeland improvement projects and maintenance.

you must have one year of specialized experience equivalent to at least the gs-5 grade level; or one full year of graduate level education; or an appropriate combination of graduate level education and specialized experience; or superior academic achievement, go to this website to determine if you are eligible: http://www.opm.gov/qualifications/policy/applicationofstds-04.asp. please note that superior academic achievement cannot be applied unless you have graduated and have been awarded the degree (the final gpa is required). the education must have been obtained in an accredited college or university and demonstrate the knowledge, skills, and abilities necessary to do the work.

education

all academic degrees or course work must be completed in an educational institution that has obtained accreditation from an accrediting body recognized by the u.s. department of education. for a list of schools that meet this criteria, see http://www.edu.gov/

note regarding certificate programs: a certificate program is defined as a post-secondary education, in a qualifying education institution, equivalent to at least one academic year of full-time study that is part of an accredited college-level, technical, trade, vocational, or business school curriculum. while recently graduating from a certificate program may afford you recent graduate program eligibility, it may not be sufficient in terms of qualification standards for the series and/or the grade level.

this position has a positive education requirement as outlined above under basic qualifications. the term positive education requirement refers to an office of personnel management (opm) determination that the duties of a scientific, technical, or professional position cannot be performed by an individual that does not have the prescribed minimum education. for additional information on the qualification standards for the, visit the opm qualifications standard found at: https://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/0400/rangeland-management-series-0454/

additional information

background investigation and fingerprint check: selection and retention in this position is contingent on a successfully adjudicated fbi national criminal history check (fingerprint check) and a background investigation.

government housing: availability of government housing will vary by location.

daycare availability: forest service daycare facilities are not available.

salary: salary wage as shown is for rest of the u.s. (rus). specific wage rate will vary by location and may be higher or lower tha:n the amount shown on the vacancy announcement. please click the following link to search for a specific location on the general schedule pay scale: https://www.opm.gov/policy-data-oversight/pay-leave/salaries-wages/2018/general-schedule/

promotion potential: if you are selected for a position with further promotion potential, you will be placed under a career development plan and may be non-competitively promoted if you successfully complete the requirements and if recommended by management. however, promotion is neither implied nor guaranteed.recent graduates are on a trial period for the duration of the program. if you are selected for a position with further promotion potential, you will be placed under a career development plan, and may be non-competitively promoted if you successfully complete the requirements and if recommended by management. however, promotion is neither implied nor guaranteed.

training/idp: this position requires 40 hours of formal, interactive training per year. an individual development plan (idp) must be completed and approved by the supervisor within 45 days of appointment. a mentor must be assigned within 90 days of appointment.

program requirements: recent graduates may be non-competitively converted to a term or permanent position in the competitive service after the successful completion of one year of continuous service. to be eligible for conversion, the recent graduate must meet the following:

* complete all requirements of the recent graduates program.
* receive a favorable recommendation by supervisor.
* meet the opm qualification standards for the position to which the recent graduate may be converted. conversion is not guaranteed and is based on the needs of the agency.
* meet any agency specific requirements as outlined in the participant agreement.
* perform the job successfully.

read more

how you will be evaluated

you will be evaluated for this job based on how well you meet the qualifications above.

please note, this position is targeted toward graduates who have been awarded their bachelor's degrees or who have completed one full year of graduate level education.

this position has a targeted effective date of september 2018.

before you submit an application for any of our vacancies, graduates should completely review the job description and requirements. you should only apply for position if they meet the required minimum qualifications and program requirements described in the announcement. do not apply to a duty location if you are not willing to accept or travel to that location.

if you have reviewed the announcement and believe that you meet both the minimum qualifications and the program requirements, you should document your experience and education in your resume. since traditional resumes do not provide all the information needed to determine your status, you should create a more detailed resume to use when applying to federal positions. your resume should include:

* graduation/degree awarded date
* gpa/academic standing
* completed course work relevant to your career goals
* work and/or volunteer experience including employment dates, salary and supervisor information
* references (minimum of two)please ensure that your resume contains your full name, permanent address, contact phone number and email address.

read more

background checks and security clearance

security clearance

other

* required documents
help

required documents

the following documents must be submitted for your application package to be considered complete. it is your responsibility to ensure all required documents are received within the required timeframes. our office cannot be responsible for incompatible software, illegible fax transmissions, delays in the mail service, system failure or downtime, etc. failure to submit required, legible documents may result in loss of consideration.

1. resume that includes the following information: 1) job information for which you are applying; 2) contact information; 3) education with graduation/degree awarded date (actual or anticipated); 4) work experience including the work schedule and hours worked per week as well as dates of employment; and title, series and grade, if applicable; 5) supervisors phone number and e-mail address for each work period listed and whether or not we may contact them for reference checks; 6) references (minimum of two), and 7) other qualifications.

2. proof of graduation - official academic documentation that verifies completion of degree or certificate within eligibility time limits of recent graduate program. this documentation may include: an official letter from the school's registrar's office confirming the completion of degree or certificate and the date completed; official or unofficial transcripts identifying the date and type of degree awarded; or a copy of the actual degree or certificate issued by the school. an unofficial copy of transcripts is sufficient with the application; however, if selected, an official college transcript will be required prior to appointment. transcripts, both unofficial and official, or any other academic documentation, must include your full name, school name, current gpa/academic standing, past and current (if applicable) coursework, degree program, and degree conferral date. if your school does not provide transcripts or the transcript does not provide all the information listed above, you must include additional documentation from the school that meets these requirements. note: if you are a current student who is in the process of completing your degree or certificate, you must complete all graduation requirements within four months of the announcement/application closing date; the anticipated graduation date must be included on your resume. you must provide academic documentation with your application package that supports the graduation date listed on your resume. the documentation must meet the requirements outlined above.

3. college transcripts - an unofficial copy is sufficient with the application. transcripts must include your full name, school name, current gpa/academic standing, past and current (if applicable) coursework, degree program, and degree conferral date. if your school does not provide transcripts or the transcript does not provide all the necessary information listed above, you must include additional academic documentation from the school that meets these requirements. education must have been successfully completed and obtained from an accredited school, college, or university. foreign education must be evaluated by an approved organization. for additional information, refer to the u.s. department of education web site at http://www.ed.gov. all transcripts must be in english or include english translation.

4. if claiming veteran's preference, you must submit a certificate of release or discharge of active duty (dd-214), of release from active duty, which shows dates of service and discharge under honorable conditions. if currently on active duty you must submit a certification of expected discharge or release from active duty service under honorable conditions not later than 120 days after the date the certification is submitted. if claiming 10-point preference you must also provide proof of entitlement of this preference as listed on the sf-15 application for 10-point veterans' preference. the sf-15 should be included but is not required. you will receive veteran's preference based solely on the documentation provided with your application. for more information on veterans' preference see http://www.fedshirevets.gov/job/vetpref/

note: you may update your application package for an open announcement. log in to your usajobs account. follow the usajobs prompts to navigate to your application package. if you have added or replaced a document(s), you must click on the documents link at the top of the page then choose the document(s) from the available documents drop-down list.

if you are relying on your education to meet qualification requirements:

education must be accredited by an accrediting institution recognized by the u.s. department of education in order for it to be credited towards qualifications. therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the u.s. department of education.

failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating.

* benefits
help

benefits

a career with the u.s. government provides employees with a comprehensive benefits package. as a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. learn more about federal benefits.

review our benefits

eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time, or intermittent. contact the hiring agency for more information on the specific benefits offered.

* 
help



for tips on",1.0076060493159193,-10.398801295486649,11.406407344802568
"interdisciplinary general engineer physical scientist job in moab, ut

vacancy no. se-18-cc-00085-mp department department of energy
salary $103,106.00 to $134,038.00 grade 14 to 14
perm/temp permanent ft/pt full-time
open date 6/22/2018 close date 6/28/2018
job link apply online who may apply public
locations:

moab, ut

job description (please follow all instructions carefully)

overview

*

open & closing dates

opening and closing dates 06/22/2018 to 06/28/2018

*

salary

$103,106 to $134,038 per year

*

pay scale & grade

gs 14

*

work schedule

full-time

*

appointment type

permanent

location

1 vacancy in the following location:

*
moab, ut

moab, ut 1 vacancy

relocation expenses reimbursed

yes relocation may be authorized in accordance with federal regulations on a case-by-case basis.

this job is open to

*

the public

u.s. citizens, nationals or those who owe allegiance to the u.s.

*

federal employees - competitive service

current or former competitive service federal employees.

share share
*
*
*
*
*
*

announcement number

se-18-cc-00085-mp

control number

503099100

* duties

duties

summary

the mission of the office of environmental management (em) is the accelerated risk reduction and cleanup of the environmental legacy of the nation's nuclear weapons program and government-sponsored nuclear energy research. the program is one of the largest, diverse, and technically complex environmental cleanup programs in the world and includes responsibility for the cleanup of 114 sites across the country.

em's mission has been transformed from a program that indefinitely managed risk associated with the nation's weapons production program to a well-defined project that accelerates risk reduction with clear cost, scope, schedules and project controls as the program transitioned to cleanup up the legacy of the weapons program.

this position is located at the u. s. department of energy (doe), office of environmental management (em), consolidated business center (cbc), in environmental management consolidated business center (emcbc) field operations in moab, utah.

a successful candidate will serve as the deputy site manager for the moab uranium mill tailings remedial action (umtra) project, u. s. department of energy. the incumbent assists the moab site manager in all phases of umtra technical oversight, direction, and safe operations, and serves as the primary point of contact with the em consolidated business center and moab site manager for all activities associated with assigned projects.

this position is interdisciplinary, which means the duties and responsibilities closely relate to more than one professional occupation. this position may be filled in one of the following occupations:

* general engineer, gs-0801
* physical scientist, gs-1301

learn more about this agency

responsibilities

as an interdisciplinary general engineer or physical scientist, you will:

* develop and implement auxiliary plans as needed for the excavation, transport, and disposal of contaminated materials. develop and implement a plan for the close-out and transition of the site once remedial action is completed, including the long-term surveillance plan.
* serve as the assistant focal point between federal and contractor staff.
* assist in updating project requirements and associated technical scope, including the safe and efficient transport of contaminated materials to the crescent junction disposal site.
* provide supplemental and/or clarifying policy guidance and direction when a gap exists. assist in identifying functional area expertise and subject matter expertise as needed to fully staff the integrated project team.
* assist the moab site manager and coordinates with the technical assistance contractor, remedial action contractor and contracting officer's representatives in developing and maintaining an integrated schedule including actions and tasks required of the government regulatory and oversight agencies, and stakeholder organizations.
* maintain accountability to moab site manager for maintaining the configuration and integrity of the project. report variances against the project's baseline, make projections of progress, and identify the root cause of unfavorable performance trends.
* serve as a senior technical authority on the moab umtra project that are highly complex and have potentially significant harmful consequences that present unique hazards to workers, the public, and the environment by providing leadership, technical advice and mentoring, coaching, and/or training.
* conduct daily on-site performance based evaluations of facilities and operations from the standpoint of public/personal health and safety, industrial safety, security, environmental protection, facility modification and maintenance, and formality of operations and management areas. review and evaluate adherence to safety, operating, and maintenance practices.
* generate reports to communicate with local and the department of energy (doe) - headquarters line management the current status of operations, maintenance, events, and trends of project activities. prepare written evaluations and resolve any inadequacies or weaknesses directly with the contractor and, as necessary, elevate concerns to doe management. make recommendations for changes that contribute to improved safety operations and maintenance.
* coordinate with federal managers and contractor organizations, and appraise contractor operational/recovery plans, engineering paths forward, and implementation methods. assess and evaluate critical systems and long-range plans. maintain an awareness of all planned activities through the project. investigate, evaluate, and recommend responses to employee concerns and complaints regarding doe and contractor safety programs and practices.
* perform independent and technically based assessments that are conducted through scheduled and unscheduled evaluation of project activities to ensure compliance with applicable standards and guidelines. provide guidance to the contractor and management on requirements for stabilization and resumption of operation.
* provide formal and informal appraisals of the contractor organizations and of their performance in areas of responsibility in accordance with applicable contract requirements and/or performance evaluation and measurement plans.
* ensure that contractor assurance systems and doe oversight programs are comprehensive and integrated for all aspects of operations essential to mission success. develop and implement policies, procedures, and method for identifying and protecting information, personnel, property, facilities, operations, or material.

travel required

occasional travel - overnight travel may occasionally be required.

supervisory status

no

promotion potential

14

who may apply

this job is open to
federal employees

this position is also being advertised to all u.s. citizens via delegated examining procedures. the announcement number is: mp-18-cc-00085-de.

questions? this job is open to 2 groups.

*

job family (series)

0801 general engineering

1301 general physical science

similar jobs

* engineers, all other
* physical scientists, all other
* scientists, physical, all other

* requirements

requirements

conditions of employment

* you must be a united states citizen.
* this employer participates in the e-verify program.
* males must abide by selective service registration requirements.
* may be required to complete a one-year probationary period.
* pre-employment and annual financial disclosure- oge form 450 is required.

other requirements:

education must be obtained from an accredited institution recognized by the u.s. department of education.

you must submit an unofficial or official transcript by the closing date of the vacancy announcement.

if selected, you will be required to have the official transcripts sent directly from your college, in a sealed envelope or a secure, certified official electronic format, to our human resources office, prior to entering on duty. if you receive a tentative offer for a position, and do not provide official transcripts as specified above, your tentative offer will be withdrawn.

this position has been designated as a technical position subject to the requirements of the departments technical qualification program (tqp) for senior technical safety manager (stsm) and nuclear executive leadership training (nelt).

this position requires the incumbent to acquire and demonstrate technical competencies identified in a technical qualification standard and requires certification of the competencies by a qualifying official. the incumbent will have 18-months from date of appointment to qualify.

this position also has been designated as a technical position subject to professional competency requirements of department of energy's project management career development (pmcdp). the incumbent must possess competencies identified in pmcdp for a federal director level i and requires certification of the competencies by a qualifying official as well as the certification review board. the incumbent will have 18-months from date of appointment to qualify.

time-in-grade: current federal employees must meet time-in-grade requirements by the closing date of this announcement to receive consideration.

ctap/ictap candidates: to be considered ""well qualified"" you must meet all of the requirements as described in this section.

must meet both positive education requirements and specialized experience to be eligible for this position.

this position requires you to submit a confidential financial disclosure report (oge-450) upon entry, and annually thereafter.

required to obtain and maintain the appropriate security clearance/suitability determination.

you must meet all qualifications and eligibility requirements by the closing date of this announcement.

qualifications

to be eligible for the general engineer/physical scientist at the gs-14 grade level, you must meet both the education and specialized experience requirements.

specialized experience requirements: specialized experience is experience that equipped the applicant with the particular knowledge, skills, and abilities (ksa's) to perform successfully the duties of the position, and that is typically in or related to the position to be filled.

a qualified candidate's online application and resume must demonstrate at least one year of specialized experience equivalent to the gs-13 grade level in the federal service. specialized experience for this position is defined as: experience as a project manager, team leader, or site inspector over projects which required the direct application of project management methodology which included the direct application of project management methodology which included defining project requirements and scope, developing and monitoring project schedules, and project execution; and experience evaluating, developing and implementing plans to ensure that projects are safely operated within established occupational safety regulations and guidelines.

your application and resume should demonstrate that you possess the following knowledge, skills and abilities (ksas). do not provide a separate narrative written statement. rather, you must describe in your application how your past work experience demonstrates that you possess the ksas identified below. cite specific examples of employment or experience contained in your resume and describe how this experience has prepared you to successfully perform the duties of this position. do not write ""see resume"" in your application!

1. knowledge of program planning, execution, and evaluation techniques to provide advice, guidance, and analysis in developing and evaluating multi-year program plans and long-range projections for accelerated site cleanup.
2. knowledge of environmental regulatory programs, acquisition processes, and project management skills to define project requirements and associated technical scope to develop and maintain an integrated schedule, including actions and tasks required of government, regulatory and oversight agencies, and stakeholder organizations.
3. knowledge of project management principles associated with lifecycle management of scope, schedule, cost, and execution of the decontamination and decommissioning project.
4. ability to apply nuclear safety laws, regulations, specifications, and practices necessary to ensure the safe operation of nuclear facilities, systems, and/or processes.
5. knowledge and nationally recognized authority with respect to the meaning, intent, and application of substantive procedural content of environmental legislation and associated rulemakings, standards, and directives.
6. ability to communicate and coordinate with counterparts within the organization as well as with other federal and state agencies.
7. oversee and assess site operations against applicable regulations, agreements, and doe orders to assure compliance.
8. knowledge in the application of nuclear quality assurance (nqa-1) principles in major construction projects.
9. knowledge in performing geological assessments of hillsides, particularly as it relates to rock falls and downslope movement of material.
""experience"" refers to paid and unpaid experience. examples of qualifying unpaid experience may include: volunteer work done through national service programs (such as peace corps and americorps); as well as work for other community-based philanthropic and social organizations. volunteer work helps build critical competencies, knowledge, and skills; and can provide valuable training and experience that translates directly to paid employment. you will receive credit for all qualifying experience, including volunteer experience.

education

education:

this position has positive education requirements.

general engineering basic requirements: degree: professional engineering. to be acceptable, the curriculum must: (1) be in a school of engineering with at least one curriculum accredited by the accreditation board for engineering and technology (abet) as a professional engineering curriculum; or (2) include differential and integral calculus and courses (more advanced than first-year physics and chemistry) in five of the following seven areas of engineering science or physics: (a) statics, dynamics; (b) strength of materials (stress-strain relationships); (c) fluid mechanics, hydraulics; (d) thermodynamics; (e) electrical fields and circuits; (f) nature and properties of materials (relating particle and aggregate structure to properties); and (g) any other comparable area of fundamental engineering science or physics, such as optics, heat transfer, soil mechanics, or electronics.

for a complete copy of the engineering qualification standards see the following link: https://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/0800/files/all-professional-engineering-positions-0800.pdf

physical scientist basic requirements: degree: physical science, engineering, or mathematics that included 24 semester hours in physical science and/or related engineering science such as mechanics, dynamics, properties of materials, and electronics.

for a complete copy of the physical scientist qualification standards see the following link: https://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/1300/general-physical-science-series-1301/

foreign education must be reviewed by an organization recognized by the u.s. department of education. for special instructions pertaining to foreign education and a list of organizations that can evaluate foreign education, see the department of education website.

additional information

* the u.s. department of energy fosters a diverse and inclusive workplace and is an equal opportunity employer.
* veterans and persons with disabilities are encouraged to apply. for more information, please visit the links at the bottom of this page or visit the fedshirevets website.
* if you believe that you are eligible for the interagency career transition assistance program (ictap), please visit the opm ictap/ctap website for more information. in order to be considered under the ictap program, your application must score within the pre-established ""well qualified"" category as stated in the qualifications section.
* more than one selection may be made from this vacancy announcement.
* some positions may require completion of a probationary period of up to 1 (one) year.
* many positions require successful completion of a background investigation.
* this is a bargaining unit position.
* all males born after december 31st 1959 must abide by laws regarding selective service registration. to learn more about this law, visit the selective service web page, who must register. if you are not registered and don't have an approved exemption, you will not be eligible for employment with the federal government.
eeo policy: https://help.usajobs.gov/index.php/eeo_policy_statement
reasonable accommodation policy: https://help.usajobs.gov/index.php/reasonable_accommodation_policy_statement
veterans information: https://help.usajobs.gov/index.php/veterans_information
telework: www.telework.gov
selective service registration: http://www.sss.gov/

how you will be evaluated

you will be evaluated for this job based on how well you meet the qualifications above.

the department of energy uses an application tracking system to evaluate the responses you provide in the applicant assessment questionnaire to determine if you meet the minimum qualifications necessary for this position. then, the hr office and/or subject matter expert (sme) will conduct a quality review of your application and supporting documentation to determine if your qualifications meet the criteria for referral to the selecting official.

we will also verify that you are eligible for merit promotion positions by reviewing your previous federal employment to ensure you meet time-in-grade requirements. if you are eligible to apply to merit promotion announcements based on veteran or other non-competitive statuses, we will verify your supporting documentation prior to referral.

if you are eligible for career transition assistance plans such as ictap or ctap, you must meet the definition of ""well qualified"" which is defined as having a score of 85 or better.

if your resume is incomplete or does not support the responses you provided in your online questionnaire, or if you fail to submit all required documentation before the vacancy closes, you may be rated 'ineligible', 'not qualified', or your score may be adjusted accordingly.
to preview questions please click here.

background checks and security clearance

security clearance

not applicable

* required documents

required documents

all applicants: you must submit an unofficial or official transcript, resume supporting your specialized experience and responses to the online questionnaire.

* your resume should list all work experience (paid and unpaid); you must list the full name and address of the each employer.
* for all types of work experience, you should indicate the start and end dates (include month, day, and year); you must also list the average number of hours per week that you worked.
* for paid work experience, please indicate your starting grade/salary for each position and the highest grade/salary you earned (if different).
* your resume should also include any education and training you have completed (list the program title, subject area, number of hours completed, and completion date).
* must submit an unofficial or official transcripts.
* must complete a confidential financial disclosure, oge-450 form.
* for more information about what to include in your resume, please view this usajobs resume tutorial video on youtube.
most doe offices will allow you to submit a resume in the format of your choice (as an attached document or as a usajobs resume builder format). however, some offices may require one specific format. you will be notified at the time you click 'apply online' which type of resume is acceptable. it is important that you are complete and thorough in your resume. if any of the above information is not included in your resume, we may not be able to fully credit you for your experience.

current and former federal employees: most recent sf-50 (standard form 50 - notice of personnel action).

to properly verify status eligibility, your sf-50 must show the following. if you do not submit an appropriate sf-50, we cannot verify your status eligibility!

1. full position title;
2. appointment type;
3. occupational series;
4. pay plan, grade, and step;
5. tenure code; and
6. service computation date (scd).
if specific educational requirements are indicated for this vacancy: documentation verifying your educational claims which can include unofficial transcripts or any report listing institution, course title, credits earned and final grade. please see the education section for more information.

veterans: veteran eligibility documentation (dd-214 member #4 copy, va letter, standard form (sf) 15 as applicable). please note: if you are a veteran who has not yet been discharged, you may provide a statement of intent to discharge from your agency to receive veterans preference under the vow (veterans opportunity to work) to hire heroes act of 2011.

persons with disabilities: individuals with intellectual disabilities, severe physical disabilities, or psychiatric disabilities may apply for appointment through the schedule a hiring authority. certified verification of a disability from a licensed medical professional; a licensed vocational rehabilitation specialist; or any federal, state, or district of columbia agency or u.s. territory that issues or provides disability benefits will be required.

displaced federal employees who qualify for ctap/ictap: if you are a former federal employee who was displaced due to a reduction-in-force (rif) or surplus by some other means, please submit a copy of the separation letter or rif notice from your agency. to be selected under i/ctap, you must still be found well-qualified for this position. please see the opm guide to career transition for more information.

if you are relying on your education to meet qualification requirements:

education must be accredited by an accrediting institution recognized by the u.s. department of education in order for it to be credited towards qualifications. therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the u.s. department of education.

failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating.

* benefits

benefits

a career with the u.s. government provides employees with a comprehensive benefits package. as a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. learn more about federal benefits.

review our benefits

eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time, or intermittent. contact the hiring agency for more information on the specific benefits offered.

* how to apply

how to apply

to be considered for this position, you must submit your complete application no later than 11:59pm u.s. eastern time on the closing date of this announcement. if you do not submit a complete application prior to the closing time (regardless of when you started) the online application system will not allow you to finish! requests for extensions will not be granted, so please begin the application process allowing yourself enough time to finish before the deadline. our online application system displays a countdown timer at the top of the screen for your reference.

for your security, your session in our online application system will ""time-out"" if you are inactive for a certain period of time. we recommend that you preview the assessment questions before you apply and prepare all of your information prior to beginning the application. if you do get ""timed-out"" you will have to log back in to usajobs and re-visit the vacancy announcement, you can then click ""update application"" to finish where you left off.

steps to submit a complete application:

1. click the ""apply online"" button. if you are not already logged in, you will need to do so.
2. you must have a complete resume associated with your usajobs account. please note that some doe offices do not accept uploaded resumes and instead require that you submit a usajobs-formatted resume using the resume builder.

3. you will be prompted to select a resume and any documentation you have attached to your usajobs account before you are transferred to the department of energy's online application system. please be aware that any document you select before being transferred to our system, will not automatically be received. you must take steps to download your documents from usajobs during the ""documents"" step within our online application system (see step 6).
4. if you are a first-time applicant to the department of energy, you'll be asked to register an account first. if you are a returning applicant, you will skip this step and go straight to the application portion.
5. you must respond to all applicant assessment questions, carefully following all instructions provided.
6. you will then be asked to upload additional supporting documentation. if you selected documents from usajobs prior to being transferred to our application system (step 3), you will need to click the ""usajobs"" link to complete the transfer process. these documents are not automatically transferred! it is ultimately your responsibility to make sure all required documents are either faxed, uploaded, or transferred from usajobs successfully. if you are unsure that your documents went through, please contact the hr specialist listed on the announcement before the vacancy closes.
